customer_id,age,gender,city,state,employment_type,occupation_category,monthly_income,credit_score,debt_to_income_ratio,years_employed,bank_account_age_months,customer_since_date,acquisition_channel
CUST0018696,45,Male,New Delhi,Delhi,Gig Worker,Freelance Services,59839,585,0.574,3.8,90.0,2026-03-20,DSA Agent
CUST0018697,43,Female,Warangal,Telangana,Salaried,Education,51233,639,0.542,4.0,23.0,2025-02-06,DSA Agent
CUST0018698,30,Male,Mysuru,Karnataka,Self-employed,Transport and Logistics,105291,675,0.34,5.7,41.0,2024-03-14,Mobile App
CUST0018699,21,Male,Bengaluru,Karnataka,Self-employed,Small Business,73924,612,0.589,1.0,62.0,2026-01-18,Website
CUST0018700,21,Male,Kolkata,West Bengal,Small Business Owner,Food and Hospitality,12000,546,0.385,1.0,74.0,2024-12-31,Mobile App
CUST0018701,29,Female,Mangaluru,Karnataka,Salaried,Education,70147,657,0.479,2.5,36.0,2024-07-03,Partner Marketplace
CUST0018702,21,Female,Saket,Delhi,Salaried,Manufacturing,46200,650,0.634,1.0,19.0,2025-05-06,Website
CUST0018703,40,Female,Warangal,Telangana,Contract Worker,Other Services,40247,599,0.427,1.6,22.0,2024-01-02,Paid Search
CUST0018704,29,Male,Thrissur,Kerala,Self-employed,Professional Services,86158,727,0.469,2.9,117.0,2024-04-27,Mobile App
CUST0018705,33,Female,Jaipur,Rajasthan,Salaried,Finance and Accounting,116102,711,0.209,5.4,28.0,2024-11-02,Website
CUST0018706,30,Male,Hyderabad,Telangana,Salaried,Healthcare,95969,665,0.272,10.0,38.0,2025-10-31,Social Media
CUST0018707,38,Female,Madurai,Tamil Nadu,Contract Worker,Other Services,30467,506,0.423,5.0,37.0,2026-03-14,Referral
CUST0018708,33,Female,Visakhapatnam,Andhra Pradesh,Self-employed,Other Services,31968,591,0.413,2.3,60.0,2025-11-12,Paid Search
CUST0018709,34,Male,New Delhi,Delhi,Salaried,Sales and Retail,91730,669,0.286,10.6,38.0,2024-11-27,Mobile App
CUST0018710,48,Female,Warangal,Telangana,Salaried,Sales and Retail,44771,733,0.115,11.0,55.0,2024-01-13,Referral
CUST0018711,35,Male,Madurai,Tamil Nadu,Small Business Owner,Small Business,28290,635,0.811,3.7,30.0,2024-06-09,Mobile App
CUST0018712,21,Male,Howrah,West Bengal,Self-employed,Professional Services,25983,672,0.272,1.0,43.0,2026-03-14,Mobile App
CUST0018713,40,Male,Bengaluru,Karnataka,Contract Worker,Manufacturing,56119,724,0.373,6.7,49.0,2025-11-18,Partner Marketplace
CUST0018714,46,Male,Kota,Rajasthan,Contract Worker,Construction,39890,672,0.366,5.0,56.0,2024-11-21,Paid Search
CUST0018715,38,Male,Mangaluru,Karnataka,Gig Worker,Freelance Services,34029,455,0.659,2.8,52.0,2024-07-17,Mobile App
CUST0018716,22,Other,Rajkot,Gujarat,Small Business Owner,Trading,71545,669,0.423,2.0,65.0,2025-02-21,Website
CUST0018717,38,Other,Rajkot,Gujarat,Self-employed,Sales and Retail,56939,692,0.373,10.4,117.0,2024-06-20,Website
CUST0018718,29,Male,Nashik,Maharashtra,Salaried,Manufacturing,48684,626,0.655,2.8,56.0,2025-04-17,Mobile App
CUST0018719,28,Male,Rohini,Delhi,Salaried,Education,36883,653,0.161,3.8,42.0,2024-04-13,Partner Marketplace
CUST0018720,38,Female,Vijayawada,Andhra Pradesh,Salaried,Education,15069,636,0.489,6.7,30.0,2024-08-15,Partner Marketplace
CUST0018721,39,Female,Lucknow,Uttar Pradesh,Salaried,Sales and Retail,53355,745,0.302,5.4,202.0,2025-03-28,DSA Agent
CUST0018722,33,Male,Warangal,Telangana,Salaried,Healthcare,64919,659,0.292,4.8,42.0,2025-05-08,Social Media
CUST0018723,31,Male,Coimbatore,Tamil Nadu,Self-employed,Sales and Retail,72719,612,0.612,1.1,120.0,2024-05-02,Paid Search
CUST0018724,23,Female,Kolkata,West Bengal,Gig Worker,Transport and Logistics,45028,625,0.732,3.0,56.0,2026-06-24,Partner Marketplace
CUST0018725,42,Female,Surat,Gujarat,Salaried,,83861,728,0.512,13.0,156.0,2024-01-31,Referral
CUST0018726,36,Female,Jodhpur,Rajasthan,Salaried,Healthcare,15787,647,0.248,5.9,36.0,2026-01-05,Paid Search
CUST0018727,36,Female,Nashik,Maharashtra,Salaried,Finance and Accounting,12000,619,0.653,3.6,24.0,2026-05-12,Mobile App
CUST0018728,26,Male,Bengaluru,Karnataka,Small Business Owner,Trading,111103,683,0.365,6.0,34.0,2025-07-02,Website
CUST0018729,39,Female,Warangal,Telangana,Contract Worker,Other Services,22288,512,0.498,4.1,51.0,2025-03-20,Mobile App
CUST0018730,34,Male,Visakhapatnam,Andhra Pradesh,Salaried,Healthcare,53615,687,0.464,6.7,143.0,2026-05-22,DSA Agent
CUST0018731,51,Male,Warangal,Telangana,Salaried,Education,42189,666,0.331,2.3,52.0,2025-04-13,Partner Marketplace
CUST0018732,28,Male,Jaipur,Rajasthan,Salaried,Finance and Accounting,86059,726,0.272,4.7,14.0,2025-05-22,Partner Marketplace
CUST0018733,40,Female,Rajkot,Gujarat,Contract Worker,Sales and Retail,30582,566,0.3,3.0,113.0,2026-04-11,Partner Marketplace
CUST0018734,36,Female,Vadodara,Gujarat,Salaried,Healthcare,40601,755,0.249,6.1,142.0,2024-02-12,Mobile App
CUST0018735,22,Male,Ghaziabad,Uttar Pradesh,Salaried,Healthcare,59561,687,0.305,2.0,80.0,2024-12-12,Partner Marketplace
CUST0018736,33,Male,Durgapur,West Bengal,Salaried,Finance and Accounting,58461,691,0.44,6.2,39.0,2026-02-06,Social Media
CUST0018737,21,Male,Rohini,Delhi,Salaried,Education,85507,716,0.274,1.0,57.0,2024-02-05,Mobile App
CUST0018738,26,Female,New Delhi,Delhi,Salaried,Healthcare,93507,727,0.233,3.3,68.0,2025-11-13,Social Media
CUST0018739,21,Female,Noida,Uttar Pradesh,Salaried,Finance and Accounting,87839,650,0.38,1.0,26.0,2024-04-21,Social Media
CUST0018740,21,Male,Nashik,Maharashtra,Salaried,IT and Services,42429,721,0.535,1.0,174.0,2025-01-21,Mobile App
CUST0018741,29,Female,Dwarka,Delhi,Salaried,Sales and Retail,75704,646,0.469,1.9,65.0,2025-10-11,Social Media
CUST0018742,53,Male,New Delhi,Delhi,Salaried,Education,77520,705,0.068,8.1,140.0,2024-11-18,Mobile App
CUST0018743,31,Male,Chennai,Tamil Nadu,Contract Worker,Sales and Retail,13155,564,0.414,2.3,15.0,2026-04-16,DSA Agent
CUST0018744,40,Male,Gwalior,Madhya Pradesh,Small Business Owner,Food and Hospitality,52112,723,0.381,13.9,91.0,2024-09-11,Paid Search
CUST0018745,26,Female,Kochi,Kerala,Contract Worker,Operations Support,35258,623,0.85,6.0,78.0,2024-05-23,Partner Marketplace
CUST0018746,26,Female,Nashik,Maharashtra,Small Business Owner,Retail Business,87699,745,0.168,5.5,60.0,2025-08-23,Website
CUST0018747,33,Female,Salem,Tamil Nadu,Gig Worker,Transport and Logistics,12000,611,0.327,6.0,103.0,2026-05-12,DSA Agent
CUST0018748,39,Female,Nizamabad,Telangana,Gig Worker,Freelance Services,37702,671,0.286,4.8,104.0,2024-07-10,Website
CUST0018749,34,Male,Nizamabad,Telangana,Gig Worker,Freelance Services,56240,624,0.496,1.4,98.0,2026-04-11,Mobile App
CUST0018750,37,Male,Noida,Uttar Pradesh,Self-employed,Small Business,50823,653,0.498,3.1,35.0,2025-06-24,Mobile App
CUST0018751,34,Male,Madurai,Tamil Nadu,Self-employed,Professional Services,50474,642,0.501,8.0,29.0,2025-10-13,Partner Marketplace
CUST0018752,39,Female,Surat,Gujarat,Salaried,IT and Services,47149,738,0.02,8.1,59.0,2024-10-26,Mobile App
CUST0018753,25,Male,Nagpur,Maharashtra,Self-employed,Small Business,56710,574,0.636,1.2,61.0,2025-03-21,Mobile App
CUST0018754,34,Male,Mumbai,Maharashtra,Small Business Owner,Services Business,131223,639,0.593,1.4,45.0,2026-03-28,Mobile App
CUST0018755,39,Male,Thiruvananthapuram,Kerala,Salaried,IT and Services,48192,692,0.353,4.7,29.0,2024-04-24,Website
CUST0018756,52,Male,Mysuru,Karnataka,Self-employed,Sales and Retail,63036,663,0.611,5.0,42.0,2024-07-09,Mobile App
CUST0018757,35,Male,Salem,Tamil Nadu,Salaried,Sales and Retail,101918,678,0.259,2.8,38.0,2026-04-26,Mobile App
CUST0018758,38,Male,Mumbai,Maharashtra,Salaried,Education,62057,698,0.667,3.4,106.0,2025-10-25,Mobile App
CUST0018759,35,Female,Vadodara,Gujarat,Salaried,Sales and Retail,71148,667,0.255,13.8,64.0,2025-10-29,Mobile App
CUST0018760,40,Male,Karimnagar,Telangana,Salaried,Healthcare,81320,703,0.43,6.9,41.0,2026-05-07,Website
CUST0018761,21,Male,Dwarka,Delhi,Gig Worker,Other Services,43537,570,0.332,1.0,63.0,2024-07-25,Social Media
CUST0018762,43,Male,Nashik,Maharashtra,Salaried,Finance and Accounting,52059,726,0.521,8.9,75.0,2024-01-25,Partner Marketplace
CUST0018763,51,Female,Jaipur,Rajasthan,Self-employed,Other Services,34811,582,0.528,6.7,111.0,2025-01-20,Partner Marketplace
CUST0018764,21,Female,Howrah,West Bengal,Self-employed,Transport and Logistics,48064,599,0.51,1.0,41.0,2025-04-22,Mobile App
CUST0018765,30,Female,Mumbai,Maharashtra,Contract Worker,Manufacturing,56067,687,0.262,5.0,95.0,2025-03-25,Referral
CUST0018766,33,Female,Mangaluru,Karnataka,Contract Worker,Operations Support,29938,489,0.754,0.5,64.0,2025-07-28,Mobile App
CUST0018767,29,Male,Mangaluru,Karnataka,Gig Worker,Delivery and Mobility,17056,500,0.85,9.0,108.0,2026-02-06,DSA Agent
CUST0018768,24,Female,Ghaziabad,Uttar Pradesh,Gig Worker,Freelance Services,12000,564,0.583,4.0,16.0,2025-02-19,DSA Agent
CUST0018769,39,Male,Guntur,Andhra Pradesh,Gig Worker,Delivery and Mobility,45619,694,0.406,3.6,36.0,2024-09-13,Mobile App
CUST0018770,50,Female,Dwarka,Delhi,Salaried,Manufacturing,58428,684,0.425,12.6,79.0,2026-03-02,Mobile App
CUST0018771,34,Male,Coimbatore,Tamil Nadu,Gig Worker,Other Services,31927,617,0.622,2.0,54.0,2025-01-25,DSA Agent
CUST0018772,21,Female,Siliguri,West Bengal,Contract Worker,Operations Support,34305,592,0.721,1.0,79.0,2025-11-14,Partner Marketplace
CUST0018773,45,Female,Kochi,Kerala,Salaried,Education,48687,634,0.574,3.3,55.0,2024-08-09,Mobile App
CUST0018774,46,Male,Mangaluru,Karnataka,Salaried,IT and Services,47826,655,0.237,6.1,52.0,2024-04-14,Mobile App
CUST0018775,38,Female,Mangaluru,Karnataka,Salaried,Healthcare,85047,670,0.344,3.4,71.0,2024-02-11,Mobile App
CUST0018776,37,Male,Mysuru,Karnataka,Self-employed,Sales and Retail,48763,654,0.555,3.1,61.0,2024-02-20,DSA Agent
CUST0018777,21,Female,Kota,Rajasthan,Self-employed,Professional Services,12000,542,0.234,1.0,32.0,2026-05-05,Paid Search
CUST0018778,40,Female,Warangal,Telangana,Salaried,Sales and Retail,34982,622,0.38,3.5,91.0,2026-01-14,DSA Agent
CUST0018779,43,Male,Hyderabad,Telangana,Gig Worker,Other Services,55304,618,0.513,9.4,55.0,2025-05-25,Website
CUST0018780,21,Male,Bengaluru,Karnataka,Salaried,IT and Services,54659,709,0.201,1.0,79.0,2024-10-10,Referral
CUST0018781,30,Female,Salem,Tamil Nadu,Small Business Owner,Trading,104218,712,0.361,0.9,41.0,2025-02-06,Partner Marketplace
CUST0018782,46,Male,Warangal,Telangana,Self-employed,Sales and Retail,34791,585,0.658,9.8,51.0,2026-05-15,Referral
CUST0018783,24,Male,Visakhapatnam,Andhra Pradesh,Contract Worker,Other Services,41218,651,0.476,0.4,31.0,2024-07-28,Mobile App
CUST0018784,24,Male,Bengaluru,Karnataka,Self-employed,Professional Services,68726,627,0.517,2.6,71.0,2024-09-28,Mobile App
CUST0018785,40,Male,Hubballi,Karnataka,Self-employed,Other Services,78462,643,0.392,1.3,42.0,2024-06-01,Mobile App
CUST0018786,33,Female,Nizamabad,Telangana,Salaried,Education,57949,650,0.611,9.6,58.0,2026-03-26,Partner Marketplace
CUST0018787,26,Male,Mumbai,Maharashtra,Salaried,Education,86114,686,0.199,4.1,74.0,2024-03-17,Mobile App
CUST0018788,28,Female,Thiruvananthapuram,Kerala,Self-employed,Sales and Retail,42539,630,0.799,2.5,63.0,2025-03-14,Social Media
CUST0018789,21,Female,Warangal,Telangana,Self-employed,Small Business,116948,647,0.178,0.8,37.0,2024-02-24,Mobile App
CUST0018790,26,Female,Chennai,Tamil Nadu,Contract Worker,Operations Support,36696,686,0.276,5.1,73.0,2025-06-09,Paid Search
CUST0018791,39,Male,Nagpur,Maharashtra,Salaried,IT and Services,42478,726,0.16,5.6,34.0,2024-09-03,Website
CUST0018792,23,Male,Salem,Tamil Nadu,Self-employed,Small Business,49944,543,0.46,3.0,29.0,2024-01-23,Partner Marketplace
CUST0018793,33,Female,Jodhpur,Rajasthan,Salaried,Sales and Retail,37144,718,0.122,3.5,135.0,2025-07-05,Website
CUST0018794,36,Female,Nizamabad,Telangana,Self-employed,Professional Services,36146,593,0.402,2.3,74.0,2025-05-25,Mobile App
CUST0018795,51,Female,Ahmedabad,Gujarat,Salaried,Finance and Accounting,48537,663,0.571,0.9,93.0,2024-09-02,Paid Search
CUST0018796,28,Female,Coimbatore,Tamil Nadu,Salaried,IT and Services,69929,729,0.351,4.2,68.0,2024-09-01,Partner Marketplace
CUST0018797,32,Female,Surat,Gujarat,Salaried,IT and Services,83812,707,0.085,2.3,106.0,2025-09-13,Website
CUST0018798,33,Male,Noida,Uttar Pradesh,Contract Worker,Operations Support,30950,688,0.318,9.1,122.0,2026-05-22,Website
CUST0018799,24,Female,Mumbai,Maharashtra,Salaried,Healthcare,93947,707,0.183,2.0,110.0,2025-06-16,Website
CUST0018800,45,Female,Nashik,Maharashtra,Salaried,Education,46543,711,0.344,8.0,44.0,2024-04-03,Mobile App
CUST0018801,21,Male,Dwarka,Delhi,Salaried,Manufacturing,12000,531,0.375,1.0,56.0,2024-11-05,Website
CUST0018802,27,Female,Nizamabad,Telangana,Self-employed,Other Services,63984,638,0.255,5.8,53.0,2025-09-18,Mobile App
CUST0018803,39,Male,Jabalpur,Madhya Pradesh,Small Business Owner,Small Business,72331,620,0.402,4.3,24.0,2026-02-13,DSA Agent
CUST0018804,36,Female,Coimbatore,Tamil Nadu,Salaried,Education,49517,663,0.574,5.9,37.0,2024-11-03,Mobile App
CUST0018805,21,Male,Hyderabad,Telangana,Small Business Owner,Food and Hospitality,113191,704,0.119,1.0,76.0,2025-05-03,Mobile App
CUST0018806,37,Male,Mumbai,Maharashtra,Salaried,Manufacturing,60350,731,0.532,3.7,52.0,2025-08-25,Mobile App
CUST0018807,28,Male,Hyderabad,Telangana,Salaried,IT and Services,65095,703,0.452,2.0,97.0,2026-06-21,Mobile App
CUST0018808,41,Female,Warangal,Telangana,Self-employed,Sales and Retail,61435,716,0.317,5.7,20.0,2025-01-23,Mobile App
CUST0018809,43,Male,Surat,Gujarat,Salaried,IT and Services,19371,596,0.372,2.2,48.0,2026-01-27,Paid Search
CUST0018810,21,Male,Mumbai,Maharashtra,Salaried,Sales and Retail,98026,671,0.596,1.0,69.0,2024-02-07,Website
CUST0018811,45,Male,Kochi,Kerala,Salaried,Finance and Accounting,69843,636,0.502,2.8,7.0,2026-03-19,Partner Marketplace
CUST0018812,35,Male,Dwarka,Delhi,Salaried,Finance and Accounting,102722,732,0.307,2.3,142.0,2025-12-30,DSA Agent
CUST0018813,51,Male,Karimnagar,Telangana,Salaried,Finance and Accounting,74691,676,0.487,4.1,86.0,2025-11-22,Website
CUST0018814,39,Male,Surat,Gujarat,Salaried,Finance and Accounting,29720,607,0.31,0.4,54.0,2024-10-01,Referral
CUST0018815,34,Female,Bengaluru,Karnataka,Contract Worker,Construction,12326,584,0.708,10.5,59.0,2025-04-18,Referral
CUST0018816,34,Female,Ghaziabad,Uttar Pradesh,Small Business Owner,Food and Hospitality,119778,671,0.486,5.2,99.0,2025-04-10,Website
CUST0018817,37,Female,Bengaluru,Karnataka,Self-employed,Transport and Logistics,33486,588,0.317,8.1,64.0,2025-11-29,Referral
CUST0018818,22,Male,Pune,Maharashtra,Salaried,Education,89007,736,0.121,2.0,58.0,2025-06-23,Website
CUST0018819,36,Female,Rohini,Delhi,Small Business Owner,Food and Hospitality,71629,727,0.389,12.9,107.0,2026-01-19,Mobile App
CUST0018820,37,Female,Dwarka,Delhi,Contract Worker,Manufacturing,33963,622,0.758,3.9,49.0,2024-11-26,Social Media
CUST0018821,29,Female,Bengaluru,Karnataka,Salaried,IT and Services,86990,711,0.187,5.7,77.0,2024-02-23,DSA Agent
CUST0018822,28,Female,New Delhi,Delhi,Salaried,IT and Services,96533,662,0.307,1.4,127.0,2025-07-27,Mobile App
CUST0018823,37,Male,Mysuru,Karnataka,Contract Worker,Sales and Retail,37036,661,0.311,7.3,69.0,2024-12-10,Mobile App
CUST0018824,32,Male,Kozhikode,Kerala,Gig Worker,Transport and Logistics,39401,606,0.498,5.2,50.0,2025-07-04,Social Media
CUST0018825,28,Female,Nagpur,Maharashtra,Salaried,Sales and Retail,67078,703,0.074,6.9,24.0,2025-12-06,Mobile App
CUST0018826,31,Male,Mumbai,Maharashtra,Salaried,Manufacturing,92070,691,0.475,4.4,191.0,2026-01-24,Website
CUST0018827,21,Male,Vijayawada,Andhra Pradesh,Gig Worker,Other Services,46646,556,0.45,1.0,31.0,2024-02-20,Mobile App
CUST0018828,26,Male,Karimnagar,Telangana,Self-employed,Professional Services,70801,687,0.096,6.0,37.0,2024-03-28,Mobile App
CUST0018829,34,Female,Chennai,Tamil Nadu,Salaried,Sales and Retail,90042,767,0.368,5.2,100.0,2024-01-30,Partner Marketplace
CUST0018830,44,Male,Nashik,Maharashtra,Self-employed,Small Business,36401,710,0.268,4.6,29.0,2024-12-20,Partner Marketplace
CUST0018831,21,Female,Mangaluru,Karnataka,Salaried,Education,55053,609,0.676,1.0,47.0,2025-02-03,DSA Agent
CUST0018832,34,Female,Nizamabad,Telangana,Salaried,Sales and Retail,31755,653,0.322,1.3,110.0,2026-06-15,Mobile App
CUST0018833,49,Other,Coimbatore,Tamil Nadu,Contract Worker,Construction,20629,536,0.274,1.9,27.0,2026-04-04,Referral
CUST0018834,42,Female,New Delhi,Delhi,Salaried,Healthcare,92256,707,0.151,7.4,24.0,2024-10-06,Partner Marketplace
CUST0018835,28,Male,Salem,Tamil Nadu,Self-employed,Small Business,50591,676,0.443,1.6,63.0,2025-02-19,DSA Agent
CUST0018836,38,Female,Coimbatore,Tamil Nadu,Self-employed,Small Business,35136,631,0.432,1.6,53.0,2024-11-07,Website
CUST0018837,25,Female,Saket,Delhi,Self-employed,Transport and Logistics,64058,598,0.43,1.4,53.0,2025-03-31,Partner Marketplace
CUST0018838,41,Male,Ghaziabad,Uttar Pradesh,Salaried,Finance and Accounting,62812,684,0.405,1.0,56.0,2025-06-18,DSA Agent
CUST0018839,32,Female,Hubballi,Karnataka,Gig Worker,Freelance Services,26331,531,0.643,12.0,52.0,2024-09-13,Mobile App
CUST0018840,42,Female,Siliguri,West Bengal,Salaried,IT and Services,53228,691,0.341,4.3,65.0,2024-09-26,Referral
CUST0018841,42,Female,Ahmedabad,Gujarat,Contract Worker,Manufacturing,85760,649,0.408,2.7,82.0,2026-04-06,Partner Marketplace
CUST0018842,25,Female,Pune,Maharashtra,Contract Worker,Construction,49605,591,0.562,4.9,30.0,2026-02-17,Website
CUST0018843,22,Female,Mysuru,Karnataka,Salaried,IT and Services,52065,643,0.442,1.5,43.0,2025-01-22,Website
CUST0018844,47,Male,Pune,Maharashtra,Salaried,Finance and Accounting,91294,696,0.485,6.5,58.0,2024-03-08,DSA Agent
CUST0018845,21,Male,Karimnagar,Telangana,Salaried,Education,34779,632,0.603,1.0,166.0,2025-06-12,Social Media
CUST0018846,21,Female,Nizamabad,Telangana,Gig Worker,Other Services,35397,604,0.742,1.0,75.0,2024-05-24,Mobile App
CUST0018847,32,Female,Surat,Gujarat,Small Business Owner,Services Business,98114,722,0.323,8.5,81.0,2026-05-31,Mobile App
CUST0018848,21,Male,Jodhpur,Rajasthan,Small Business Owner,Food and Hospitality,110726,635,0.473,1.0,88.0,2026-01-01,DSA Agent
CUST0018849,21,Male,Kota,Rajasthan,Salaried,Sales and Retail,47014,671,0.647,1.0,66.0,2025-09-11,Website
CUST0018850,41,Male,Warangal,Telangana,Gig Worker,Transport and Logistics,38782,664,0.618,4.0,71.0,2024-02-22,Partner Marketplace
CUST0018851,31,Female,Visakhapatnam,Andhra Pradesh,Salaried,Finance and Accounting,43914,740,0.154,5.0,64.0,2025-02-16,Partner Marketplace
CUST0018852,40,Male,Mumbai,Maharashtra,Salaried,Manufacturing,57624,711,0.219,3.0,73.0,2024-07-30,Partner Marketplace
CUST0018853,32,Female,Saket,Delhi,Salaried,Manufacturing,54332,695,0.543,4.6,89.0,2026-06-26,Mobile App
CUST0018854,21,Male,Dwarka,Delhi,Salaried,IT and Services,59099,701,0.27,1.0,127.0,2024-05-12,Paid Search
CUST0018855,38,Male,Jaipur,Rajasthan,Self-employed,Professional Services,40075,619,0.514,3.5,76.0,2025-01-27,Website
CUST0018856,41,Female,Madurai,Tamil Nadu,Gig Worker,Freelance Services,12000,526,0.746,7.5,100.0,2025-11-30,Mobile App
CUST0018857,24,Male,Vadodara,Gujarat,Contract Worker,Operations Support,56337,633,0.641,2.7,67.0,2024-08-24,Social Media
CUST0018858,36,Male,Karimnagar,Telangana,Salaried,Manufacturing,39643,686,0.362,2.4,77.0,2024-11-24,Partner Marketplace
CUST0018859,25,Male,Kochi,Kerala,Salaried,Education,86299,686,0.564,0.9,137.0,2024-03-06,Partner Marketplace
CUST0018860,26,Female,Kanpur,Uttar Pradesh,Gig Worker,Transport and Logistics,33687,612,0.342,6.0,47.0,2024-04-22,Website
CUST0018861,36,Male,Mangaluru,Karnataka,Salaried,Finance and Accounting,22937,628,0.534,3.1,86.0,2024-02-11,Website
CUST0018862,31,Male,Udaipur,Rajasthan,Self-employed,Professional Services,63090,627,0.421,1.9,94.0,2024-01-10,Paid Search
CUST0018863,34,Male,Udaipur,Rajasthan,Self-employed,Transport and Logistics,64084,709,0.601,6.5,34.0,2026-05-20,Paid Search
CUST0018864,52,Female,Jodhpur,Rajasthan,Salaried,Healthcare,85455,673,0.347,3.6,65.0,2026-03-31,Mobile App
CUST0018865,33,Male,Kochi,Kerala,Small Business Owner,Retail Business,66043,643,0.462,3.0,47.0,2026-02-28,Social Media
CUST0018866,46,Male,Kolkata,West Bengal,Small Business Owner,Food and Hospitality,151367,744,0.425,11.0,66.0,2025-08-17,Mobile App
CUST0018867,29,Female,Ahmedabad,Gujarat,Self-employed,Professional Services,118729,738,0.349,5.4,88.0,2024-02-01,DSA Agent
CUST0018868,44,Male,Nashik,Maharashtra,Salaried,IT and Services,86043,690,0.469,8.0,87.0,2025-06-27,DSA Agent
CUST0018869,28,Female,Nizamabad,Telangana,Self-employed,Transport and Logistics,42588,686,0.388,8.0,117.0,2026-05-18,Mobile App
CUST0018870,48,Female,Jabalpur,Madhya Pradesh,Salaried,IT and Services,93636,659,0.384,4.4,28.0,2025-03-26,Referral
CUST0018871,25,Male,Indore,Madhya Pradesh,Salaried,Finance and Accounting,90870,689,0.23,3.5,146.0,2025-09-06,Website
CUST0018872,31,Male,Mangaluru,Karnataka,Salaried,Healthcare,44069,686,0.497,5.4,12.0,2024-03-14,Website
CUST0018873,21,Male,Mysuru,Karnataka,Salaried,Manufacturing,67802,678,0.127,1.0,28.0,2025-09-25,Paid Search
CUST0018874,27,Female,Nashik,Maharashtra,Salaried,IT and Services,53886,644,0.224,7.0,16.0,2025-12-15,Mobile App
CUST0018875,21,Male,Noida,Uttar Pradesh,Small Business Owner,Retail Business,83297,688,0.603,1.0,36.0,2025-10-20,DSA Agent
CUST0018876,28,Male,Hubballi,Karnataka,Salaried,Education,28274,583,0.519,8.0,29.0,2025-06-06,Social Media
CUST0018877,33,Male,Nashik,Maharashtra,Small Business Owner,Trading,39552,712,0.362,2.8,60.0,2024-01-23,Mobile App
CUST0018878,33,Male,Rajkot,Gujarat,Salaried,IT and Services,77468,680,0.254,3.7,38.0,2026-05-29,Website
CUST0018879,21,Male,Kolkata,West Bengal,Salaried,Healthcare,83682,658,0.462,1.0,27.0,2026-01-17,Partner Marketplace
CUST0018880,37,Male,Hyderabad,Telangana,Salaried,Finance and Accounting,75393,717,0.479,3.3,51.0,2024-06-08,Mobile App
CUST0018881,40,Male,Nashik,Maharashtra,Salaried,Finance and Accounting,24697,601,0.582,4.9,18.0,2025-04-10,DSA Agent
CUST0018882,21,Female,Kanpur,Uttar Pradesh,Self-employed,Sales and Retail,86784,647,0.772,0.2,31.0,2024-10-21,DSA Agent
CUST0018883,36,Female,Ahmedabad,Gujarat,Salaried,Healthcare,72497,692,0.403,3.4,7.0,2025-02-24,Mobile App
CUST0018884,27,Male,Noida,Uttar Pradesh,Salaried,Healthcare,54630,743,0.312,6.6,68.0,2024-08-02,Paid Search
CUST0018885,36,Female,Thiruvananthapuram,Kerala,Salaried,Manufacturing,90730,708,0.49,10.5,49.0,2025-03-14,DSA Agent
CUST0018886,29,Female,Lucknow,Uttar Pradesh,Small Business Owner,Food and Hospitality,117706,669,0.328,4.9,27.0,2024-03-31,Website
CUST0018887,42,Male,Lucknow,Uttar Pradesh,Self-employed,Sales and Retail,21151,607,0.547,4.0,80.0,2025-08-03,Mobile App
CUST0018888,37,Male,Madurai,Tamil Nadu,Self-employed,Small Business,70480,681,0.365,8.6,79.0,2026-03-13,Mobile App
CUST0018889,21,Female,Mysuru,Karnataka,Contract Worker,Sales and Retail,14283,526,0.703,1.0,94.0,2024-07-17,Mobile App
CUST0018890,43,Female,Ghaziabad,Uttar Pradesh,Small Business Owner,Retail Business,127680,720,0.3,2.6,177.0,2026-05-19,Website
CUST0018891,29,Female,Saket,Delhi,Contract Worker,Sales and Retail,42517,636,0.657,4.9,92.0,2024-12-14,Paid Search
CUST0018892,41,Female,Bengaluru,Karnataka,Self-employed,Transport and Logistics,68892,756,0.185,14.1,151.0,2025-09-08,Partner Marketplace
CUST0018893,21,Female,Jaipur,Rajasthan,Salaried,Manufacturing,29492,522,0.459,0.9,21.0,2026-02-18,Mobile App
CUST0018894,25,Female,Udaipur,Rajasthan,Self-employed,Sales and Retail,40848,611,0.409,4.8,56.0,2026-05-30,Mobile App
CUST0018895,38,Male,Kolkata,West Bengal,Salaried,Education,63483,626,0.637,3.6,80.0,2025-06-06,Mobile App
CUST0018896,41,Female,Jaipur,Rajasthan,Gig Worker,Delivery and Mobility,41908,606,0.454,5.0,78.0,2024-08-28,Mobile App
CUST0018897,30,Female,Noida,Uttar Pradesh,Salaried,Sales and Retail,66336,671,0.535,4.5,52.0,2025-04-08,Mobile App
CUST0018898,22,Male,Surat,Gujarat,Salaried,Sales and Retail,58891,663,0.622,2.0,19.0,2026-06-28,Social Media
CUST0018899,26,Female,Ghaziabad,Uttar Pradesh,Gig Worker,Freelance Services,38358,674,0.175,6.0,29.0,2024-11-05,Mobile App
CUST0018900,36,Male,Bengaluru,Karnataka,Salaried,Education,67779,689,0.387,12.6,30.0,2025-01-09,Referral
CUST0018901,27,Female,Dwarka,Delhi,Self-employed,Small Business,61904,682,0.583,7.0,54.0,2024-02-16,DSA Agent
CUST0018902,33,Male,Tirupati,Andhra Pradesh,Self-employed,Small Business,51170,666,0.397,5.7,60.0,2025-10-02,Partner Marketplace
