loan_id,application_id,customer_id,disbursement_date,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,current_outstanding,days_past_due,default_flag,write_off_flag,closure_date
LOAN00016826,APP00027218,CUST0024947,2026-04-05,47500.0,25.74,2,24516.86,Closed,0.0,0,0,0,2026-06-13
LOAN00016827,APP00027219,CUST0024098,2025-06-17,371000.0,21.57,12,34646.78,Closed,0.0,0,0,0,2026-06-29
LOAN00016828,APP00027221,CUST0009554,2026-05-09,34000.0,21.73,6,6031.19,Active,28584.49,0,0,0,
LOAN00016829,APP00027222,CUST0021629,2026-04-17,3500.0,23.76,3,1213.17,Active,2859.47,36,0,0,
LOAN00016830,APP00027224,CUST0013260,2026-04-21,34500.0,24.4,2,17777.89,Active,33251.47,29,0,0,
LOAN00016831,APP00027225,CUST0016641,2026-05-08,79500.0,23.36,24,4177.9,Active,76869.7,0,0,0,
LOAN00016832,APP00027226,CUST0024420,2025-10-07,101000.0,29.03,9,12622.87,Defaulted,51975.0,151,1,0,
LOAN00016833,APP00027227,CUST0019156,2026-06-23,34500.0,21.06,3,11905.99,Active,34500.0,0,0,0,
LOAN00016834,APP00027228,CUST0012856,2024-10-24,46000.0,21.3,12,4289.86,Closed,0.0,0,0,0,2025-10-28
LOAN00016835,APP00027230,CUST0012543,2024-08-31,10000.0,24.92,18,671.53,Closed,0.0,0,0,0,2026-03-12
LOAN00016836,APP00027231,CUST0003634,2026-06-26,32000.0,22.33,12,3000.1,Active,32000.0,0,0,0,
LOAN00016837,APP00027233,CUST0003887,2026-05-10,31500.0,20.88,6,5574.32,Active,26473.78,0,0,0,
LOAN00016838,APP00027235,CUST0006452,2026-07-01,201500.0,24.34,6,36007.36,Active,201500.0,0,0,0,
LOAN00016839,APP00027236,CUST0023288,2025-06-25,69000.0,19.06,24,3480.21,Active,42045.76,53,0,0,
LOAN00016840,APP00027237,CUST0002229,2026-04-17,26000.0,24.6,9,3193.01,Defaulted,28332.91,187,1,0,
LOAN00016841,APP00027240,CUST0005009,2025-05-15,17500.0,24.03,6,3124.47,Closed,0.0,0,0,0,2025-12-05
LOAN00016842,APP00027241,CUST0015276,2026-05-23,8000.0,25.8,2,4129.46,Active,4042.54,0,0,0,
LOAN00016843,APP00027243,CUST0017219,2026-05-13,142000.0,27.93,18,9746.61,Active,135558.44,0,0,0,
LOAN00016844,APP00027244,CUST0002596,2026-02-13,81500.0,29.11,12,7909.56,Defaulted,84467.4,176,1,0,
LOAN00016845,APP00027245,CUST0009588,2025-10-11,65500.0,17.41,18,4160.88,Active,38472.54,0,0,0,
LOAN00016846,APP00027246,CUST0001159,2025-04-22,214000.0,21.05,24,11001.79,Active,124104.09,31,0,0,
LOAN00016847,APP00027247,CUST0000118,2025-08-29,165000.0,22.14,12,15454.19,Defaulted,72411.41,97,1,0,
LOAN00016848,APP00027249,CUST0018322,2026-04-26,68000.0,18.95,6,11967.91,Active,46039.81,0,0,0,
LOAN00016849,APP00027250,CUST0018881,2026-06-21,7000.0,24.31,6,1250.77,Active,7000.0,0,0,0,
LOAN00016850,APP00027252,CUST0017532,2026-04-13,40000.0,27.01,24,2175.41,Defaulted,43771.06,142,1,0,
LOAN00016851,APP00027256,CUST0021559,2026-04-10,19500.0,25.47,6,3495.66,Active,15018.16,5,0,0,
LOAN00016852,APP00027259,CUST0017701,2025-10-09,79000.0,26.54,9,9776.75,Active,40801.14,70,0,0,
LOAN00016853,APP00027260,CUST0017138,2025-08-01,10500.0,23.46,1,10705.28,Closed,0.0,0,0,0,2025-09-21
LOAN00016854,APP00027262,CUST0015762,2025-10-21,311000.0,18.7,36,11352.91,Active,256018.83,0,0,0,
LOAN00016855,APP00027263,CUST0014376,2025-08-15,6000.0,26.77,18,408.38,Active,3751.92,68,0,0,
LOAN00016856,APP00027265,CUST0006719,2025-08-29,51000.0,17.17,12,4655.56,Active,9115.0,0,0,0,
LOAN00016857,APP00027269,CUST0023580,2026-04-23,112000.0,30.35,9,14070.51,Active,89240.09,0,0,0,
LOAN00016858,APP00027271,CUST0013798,2026-05-15,37500.0,30.56,12,3666.1,Active,34788.9,0,0,0,
LOAN00016859,APP00027273,CUST0019058,2025-05-30,48500.0,20.11,3,16711.52,Closed,0.0,0,0,0,2025-09-02
LOAN00016860,APP00027274,CUST0024893,2025-07-11,68500.0,19.78,6,12084.29,Closed,0.0,0,0,0,2026-01-24
LOAN00016861,APP00027279,CUST0012860,2025-11-10,47500.0,24.23,12,4496.87,Active,24649.43,22,0,0,
LOAN00016862,APP00027280,CUST0010313,2026-05-13,97000.0,23.69,12,9157.73,Active,89757.21,0,0,0,
LOAN00016863,APP00027281,CUST0018867,2026-05-03,429500.0,22.26,9,52256.88,Active,385210.34,0,0,0,
LOAN00016864,APP00027282,CUST0003162,2026-04-28,86500.0,23.7,9,10584.94,Active,68571.56,0,0,0,
LOAN00016865,APP00027284,CUST0018128,2025-09-15,114000.0,20.55,9,13775.8,Closed,0.0,0,0,0,2026-06-17
LOAN00016866,APP00027285,CUST0006316,2026-03-21,25000.0,22.76,1,25474.17,Defaulted,19845.94,174,1,0,
LOAN00016867,APP00027286,CUST0013072,2024-10-15,19000.0,26.52,6,3416.07,Defaulted,6193.47,171,1,0,
LOAN00016868,APP00027288,CUST0010792,2026-03-16,37500.0,22.54,1,38204.37,Closed,0.0,0,0,0,2026-04-20
LOAN00016869,APP00027289,CUST0006804,2026-05-02,107000.0,31.54,24,6067.82,Active,103744.5,0,0,0,
LOAN00016870,APP00027290,CUST0002234,2025-11-27,32500.0,18.16,12,2982.08,Active,14256.61,0,0,0,
LOAN00016871,APP00027291,CUST0023269,2026-05-04,314500.0,24.87,36,12482.85,Active,308535.16,0,0,0,
LOAN00016872,APP00027294,CUST0024910,2025-08-25,24000.0,24.15,6,4286.43,Closed,0.0,0,0,0,2026-03-15
LOAN00016873,APP00027295,CUST0023376,2026-05-27,26000.0,30.93,24,1466.21,Active,25203.94,0,0,0,
LOAN00016874,APP00027296,CUST0018038,2026-06-05,72000.0,19.92,1,73195.2,Active,72000.0,0,0,0,
LOAN00016875,APP00027297,CUST0024478,2025-03-16,21000.0,18.6,1,21325.5,Active,15881.25,0,0,0,
LOAN00016876,APP00027298,CUST0011149,2026-03-21,460000.0,20.77,6,81377.47,Active,235918.99,0,0,0,
LOAN00016877,APP00027299,CUST0005442,2025-10-18,5500.0,25.35,3,1911.33,Active,957.07,47,0,0,
LOAN00016878,APP00027300,CUST0021694,2025-12-16,68000.0,16.71,18,4297.09,Active,47185.96,0,0,0,
LOAN00016879,APP00027302,CUST0021679,2026-02-07,28500.0,20.87,3,9832.34,Closed,0.0,0,0,0,2026-05-17
LOAN00016880,APP00027303,CUST0017033,2025-11-25,57000.0,22.43,6,10131.09,Closed,0.0,0,0,0,2026-05-30
LOAN00016881,APP00027305,CUST0000181,2026-04-09,11000.0,22.81,2,5657.31,Closed,0.0,0,0,0,2026-06-09
LOAN00016882,APP00027307,CUST0007202,2026-01-13,199000.0,25.8,12,18991.14,Active,179238.99,76,0,0,
LOAN00016883,APP00027308,CUST0008255,2026-06-18,87000.0,19.54,12,8040.06,Active,87000.0,0,0,0,
LOAN00016884,APP00027309,CUST0003728,2025-11-28,93000.0,27.7,18,6372.73,Active,69041.17,47,0,0,
LOAN00016885,APP00027310,CUST0001352,2026-05-28,157000.0,26.92,24,8531.33,Active,151990.7,0,0,0,
LOAN00016886,APP00027311,CUST0017527,2025-05-21,214500.0,27.12,24,11677.61,Active,134453.67,84,0,0,
LOAN00016887,APP00027312,CUST0014359,2026-04-15,169500.0,29.83,24,9462.4,Active,163173.58,26,0,0,
LOAN00016888,APP00027313,CUST0018188,2026-06-10,50500.0,15.82,24,2468.3,Active,50500.0,0,0,0,
LOAN00016889,APP00027319,CUST0021541,2025-09-19,66500.0,17.77,1,67484.75,Closed,0.0,0,0,0,2025-10-23
LOAN00016890,APP00027320,CUST0020359,2025-04-24,252000.0,31.19,24,14244.85,Active,124035.48,0,0,0,
LOAN00016891,APP00027321,CUST0000713,2026-04-29,64500.0,22.32,12,6046.78,Active,56957.43,16,0,0,
LOAN00016892,APP00027322,CUST0006022,2025-07-30,101500.0,27.84,12,9787.41,Active,21267.58,39,0,0,
LOAN00016893,APP00027323,CUST0015342,2026-01-23,175500.0,19.46,36,6474.02,Active,156762.07,0,0,0,
LOAN00016894,APP00027324,CUST0023646,2024-03-15,71500.0,16.02,24,3501.55,Closed,0.0,0,0,0,2026-03-16
LOAN00016895,APP00027325,CUST0000173,2026-03-08,33500.0,18.8,1,34024.83,Closed,0.0,0,0,0,2026-04-17
LOAN00016896,APP00027326,CUST0017376,2025-12-11,219500.0,22.78,6,39052.07,Active,16233.02,0,0,0,
LOAN00016897,APP00027327,CUST0010174,2026-04-02,95000.0,19.71,12,8787.1,Active,88687.85,30,0,0,
LOAN00016898,APP00027328,CUST0009037,2025-02-21,328000.0,26.53,12,31418.54,Closed,0.0,0,0,0,2026-03-02
LOAN00016899,APP00027330,CUST0024710,2026-05-05,109000.0,18.17,24,5450.68,Active,105199.76,0,0,0,
LOAN00016900,APP00027331,CUST0013361,2025-06-27,91500.0,16.09,18,5755.26,Active,32967.19,0,0,0,
LOAN00016901,APP00027332,CUST0010073,2026-06-14,46500.0,26.3,24,2512.21,Active,46500.0,0,0,0,
LOAN00016902,APP00027334,CUST0018974,2026-04-24,33000.0,20.64,1,33567.6,Active,41380.35,16,0,0,
LOAN00016903,APP00027337,CUST0002532,2026-03-09,54500.0,24.09,18,3637.66,Active,57486.51,87,0,0,
LOAN00016904,APP00027338,CUST0013203,2025-04-06,82000.0,17.77,6,14383.67,Closed,0.0,0,0,0,2025-10-26
LOAN00016905,APP00027339,CUST0004575,2025-12-13,106000.0,24.24,24,5617.04,Active,89092.52,13,0,0,
LOAN00016906,APP00027340,CUST0007232,2026-01-27,33500.0,24.96,12,3183.33,Active,20539.28,0,0,0,
LOAN00016907,APP00027342,CUST0003416,2025-11-30,16500.0,24.41,2,8502.57,Active,3773.81,39,0,0,
LOAN00016908,APP00027343,CUST0016716,2026-06-05,106000.0,25.28,6,18991.91,Active,106000.0,0,0,0,
LOAN00016909,APP00027344,CUST0005003,2025-11-20,44500.0,19.34,6,7840.6,Active,8135.48,0,0,0,
LOAN00016910,APP00027345,CUST0001848,2026-06-29,44000.0,22.77,18,2908.51,Active,44000.0,0,0,0,
LOAN00016911,APP00027346,CUST0009486,2025-09-08,33000.0,20.71,9,3990.29,Closed,0.0,0,0,0,2026-06-10
LOAN00016912,APP00027347,CUST0004554,2026-03-10,10000.0,27.93,2,5175.23,Closed,0.0,0,0,0,2026-05-11
LOAN00016913,APP00027349,CUST0018153,2026-03-09,71500.0,24.51,24,3798.51,Active,72931.83,88,0,0,
LOAN00016914,APP00027350,CUST0020455,2025-09-15,22500.0,21.23,3,7766.93,Closed,0.0,0,0,0,2025-12-22
LOAN00016915,APP00027352,CUST0013129,2025-10-13,22500.0,27.07,2,11632.09,Defaulted,17869.26,154,1,0,
LOAN00016916,APP00027353,CUST0015339,2025-01-14,361500.0,25.5,24,19384.61,Active,140713.82,13,0,0,
LOAN00016917,APP00027355,CUST0022477,2025-04-12,37500.0,17.75,6,6577.53,Closed,0.0,0,0,0,2025-10-23
LOAN00016918,APP00027356,CUST0020541,2026-04-15,20500.0,21.81,1,20872.59,Closed,0.0,0,0,0,2026-05-18
LOAN00016919,APP00027357,CUST0013480,2026-06-08,15500.0,22.25,1,15787.4,Active,15500.0,0,0,0,
LOAN00016920,APP00027360,CUST0009934,2026-02-06,73000.0,24.44,1,74486.77,Defaulted,54974.1,121,1,0,
LOAN00016921,APP00027361,CUST0019292,2025-09-21,64000.0,27.64,24,3501.13,Active,43982.72,0,0,0,
LOAN00016922,APP00027366,CUST0024594,2026-06-25,56000.0,21.2,12,5219.75,Active,56000.0,0,0,0,
LOAN00016923,APP00027367,CUST0017802,2024-03-16,24500.0,16.98,1,24846.67,Closed,0.0,0,0,0,2024-04-23
LOAN00016924,APP00027369,CUST0009307,2025-11-29,42500.0,24.12,3,14739.94,Closed,0.0,0,0,0,2026-03-18
LOAN00016925,APP00027370,CUST0018687,2026-05-09,32500.0,24.29,3,11274.83,Active,21883.02,0,0,0,
LOAN00016926,APP00027374,CUST0004058,2025-11-19,157500.0,25.05,36,6266.34,Active,135298.21,0,0,0,
LOAN00016927,APP00027375,CUST0004300,2025-12-08,53500.0,18.97,6,9416.47,Closed,0.0,0,0,0,2026-06-16
LOAN00016928,APP00027376,CUST0004135,2025-11-01,69000.0,26.55,24,3736.51,Defaulted,63583.05,129,1,0,
LOAN00016929,APP00027378,CUST0009448,2026-02-13,102000.0,23.94,9,12493.59,Active,58896.6,0,0,0,
LOAN00016930,APP00027381,CUST0006446,2026-03-31,185000.0,19.05,24,9330.09,Active,165514.27,0,0,0,
LOAN00016931,APP00027382,CUST0004094,2024-12-23,22000.0,22.53,2,11310.75,Closed,0.0,0,0,0,2025-03-10
LOAN00016932,APP00027386,CUST0004466,2026-06-29,72500.0,19.6,12,6702.13,Active,72500.0,0,0,0,
LOAN00016933,APP00027387,CUST0012194,2025-11-22,101500.0,19.39,9,12208.39,Active,23837.52,0,0,0,
LOAN00016934,APP00027390,CUST0013073,2025-11-14,71500.0,23.38,12,6739.58,Active,46832.07,70,0,0,
LOAN00016935,APP00027391,CUST0014221,2026-03-18,142500.0,25.59,9,17569.03,Active,111039.35,12,0,0,
LOAN00016936,APP00027393,CUST0018100,2024-07-28,61500.0,20.5,1,62550.62,Closed,0.0,0,0,0,2024-09-08
LOAN00016937,APP00027395,CUST0012300,2025-12-09,48000.0,20.68,1,48827.2,Closed,0.0,0,0,0,2026-01-25
LOAN00016938,APP00027396,CUST0006916,2026-05-25,31500.0,25.27,3,10945.3,Active,21218.04,0,0,0,
LOAN00016939,APP00027397,CUST0017444,2026-02-20,8000.0,15.84,18,502.25,Active,6381.71,0,0,0,
LOAN00016940,APP00027398,CUST0020550,2025-11-20,7000.0,26.99,3,2439.07,Closed,0.0,0,0,0,2026-03-07
LOAN00016941,APP00027399,CUST0004029,2026-02-18,13500.0,24.26,6,2411.86,Active,4681.29,0,0,0,
LOAN00016942,APP00027400,CUST0012056,2024-11-13,26500.0,21.11,1,26966.18,Closed,0.0,0,0,0,2025-01-03
LOAN00016943,APP00027401,CUST0022022,2024-07-28,47000.0,25.05,2,24238.38,Closed,0.0,0,0,0,2024-10-12
LOAN00016944,APP00027402,CUST0006132,2025-05-11,8000.0,25.03,1,8166.87,Closed,0.0,0,0,0,2025-06-27
LOAN00016945,APP00027403,CUST0019077,2026-02-21,29500.0,27.37,36,1210.21,Written Off,29237.78,324,1,1,
LOAN00016946,APP00027404,CUST0021589,2026-03-14,81500.0,27.27,36,3339.07,Active,76936.91,0,0,0,
LOAN00016947,APP00027407,CUST0001193,2026-04-23,13000.0,21.94,3,4492.75,Active,4412.07,0,0,0,
LOAN00016948,APP00027408,CUST0002827,2026-04-08,19000.0,28.32,18,1307.81,Active,20080.93,85,0,0,
LOAN00016949,APP00027409,CUST0012083,2026-07-01,309000.0,17.51,12,28257.11,Active,309000.0,0,0,0,
LOAN00016950,APP00027410,CUST0014759,2025-07-15,9000.0,22.17,3,3111.53,Closed,0.0,0,0,0,2025-10-23
LOAN00016951,APP00027411,CUST0018725,2024-03-03,260000.0,25.13,12,24727.9,Closed,0.0,0,0,0,2025-03-24
LOAN00016952,APP00027413,CUST0012001,2025-12-29,303500.0,24.04,24,16052.44,Active,240588.12,0,0,0,
LOAN00016953,APP00027414,CUST0002957,2025-12-17,71000.0,23.17,9,8669.91,Active,25036.69,0,0,0,
LOAN00016954,APP00027415,CUST0008497,2026-05-19,15500.0,27.05,3,5401.33,Active,10448.07,0,0,0,
LOAN00016955,APP00027417,CUST0016424,2025-09-15,24500.0,17.01,9,2918.78,Closed,0.0,0,0,0,2026-06-20
LOAN00016956,APP00027420,CUST0007687,2025-09-09,14000.0,25.9,3,4869.54,Defaulted,5465.79,149,1,0,
LOAN00016957,APP00027421,CUST0021033,2025-03-24,38500.0,21.07,1,39176.0,Closed,0.0,0,0,0,2025-04-24
LOAN00016958,APP00027423,CUST0012086,2024-12-19,26000.0,26.34,2,13429.57,Closed,0.0,0,0,0,2025-02-23
LOAN00016959,APP00027425,CUST0014976,2026-05-03,46000.0,17.14,12,4198.48,Active,42458.55,0,0,0,
LOAN00016960,APP00027427,CUST0002942,2026-03-06,46000.0,28.56,18,3171.76,Active,43419.32,20,0,0,
LOAN00016961,APP00027429,CUST0007130,2026-03-10,74500.0,20.19,9,8989.63,Active,50898.82,0,0,0,
LOAN00016962,APP00027430,CUST0020585,2025-03-27,324500.0,19.84,24,16490.34,Active,136852.52,0,0,0,
LOAN00016963,APP00027431,CUST0006000,2026-01-19,235500.0,20.82,12,21907.95,Active,143243.64,0,0,0,
LOAN00016964,APP00027432,CUST0011438,2025-12-02,114000.0,22.47,18,7519.06,Defaulted,97405.1,124,1,0,
LOAN00016965,APP00027434,CUST0006444,2026-05-22,70500.0,18.93,18,4529.62,Active,67082.52,0,0,0,
LOAN00016966,APP00027438,CUST0000739,2025-06-23,36000.0,25.22,18,2422.79,Defaulted,18714.36,215,1,0,
LOAN00016967,APP00027439,CUST0007045,2025-11-30,48500.0,18.95,6,8535.94,Closed,0.0,0,0,0,2026-06-04
LOAN00016968,APP00027440,CUST0008061,2026-04-12,18000.0,22.53,12,1689.29,Defaulted,19414.82,143,1,0,
LOAN00016969,APP00027441,CUST0020877,2026-06-27,34000.0,20.65,6,6012.82,Active,34000.0,0,0,0,
LOAN00016970,APP00027442,CUST0000419,2026-05-30,22000.0,23.2,6,3918.74,Active,18506.59,0,0,0,
LOAN00016971,APP00027443,CUST0017897,2024-11-19,7000.0,27.38,2,3620.24,Closed,0.0,0,0,0,2025-02-08
LOAN00016972,APP00027444,CUST0014488,2025-04-13,139500.0,21.16,36,5267.14,Active,95359.57,0,0,0,
LOAN00016973,APP00027445,CUST0006593,2026-07-02,25000.0,23.55,6,4457.5,Active,25000.0,0,0,0,
LOAN00016974,APP00027446,CUST0013922,2025-11-14,44500.0,23.36,6,7930.11,Closed,0.0,0,0,0,2026-05-28
LOAN00016975,APP00027449,CUST0001885,2026-03-30,70500.0,25.13,36,2807.92,Active,66421.17,0,0,0,
LOAN00016976,APP00027450,CUST0008841,2026-05-25,48000.0,30.88,18,3365.34,Active,45869.86,0,0,0,
LOAN00016977,APP00027451,CUST0011529,2025-10-24,230000.0,29.63,18,15981.55,Active,140094.66,0,0,0,
LOAN00016978,APP00027452,CUST0020675,2024-09-13,32500.0,27.56,12,3129.45,Defaulted,2533.29,178,1,0,
LOAN00016979,APP00027454,CUST0011779,2025-12-13,220000.0,21.65,9,26702.09,Active,77300.35,0,0,0,
LOAN00016980,APP00027455,CUST0021860,2026-05-12,14500.0,27.33,6,2612.92,Active,12217.32,0,0,0,
LOAN00016981,APP00027456,CUST0002914,2026-06-23,255000.0,22.27,24,13262.95,Active,255000.0,0,0,0,
LOAN00016982,APP00027457,CUST0016070,2025-11-09,39500.0,17.75,2,20189.28,Closed,0.0,0,0,0,2026-01-17
LOAN00016983,APP00027459,CUST0010084,2025-12-15,8000.0,26.45,1,8176.33,Closed,0.0,0,0,0,2026-02-04
LOAN00016984,APP00027463,CUST0021136,2026-03-16,350500.0,24.28,36,13802.7,Defaulted,376796.29,188,1,0,
LOAN00016985,APP00027464,CUST0008223,2025-11-08,18500.0,22.39,3,6398.2,Closed,0.0,0,0,0,2026-02-18
LOAN00016986,APP00027466,CUST0009383,2026-01-15,51000.0,19.12,12,4702.91,Active,30918.64,0,0,0,
LOAN00016987,APP00027467,CUST0023343,2024-10-01,24000.0,23.41,2,12352.28,Closed,0.0,0,0,0,2024-12-12
LOAN00016988,APP00027468,CUST0012294,2026-06-28,19000.0,24.08,6,3392.75,Active,19000.0,0,0,0,
LOAN00016989,APP00027469,CUST0016681,2026-05-25,6000.0,22.77,12,563.79,Active,5550.06,0,0,0,
LOAN00016990,APP00027470,CUST0010683,2026-03-31,23000.0,21.34,3,7940.95,Closed,0.0,0,0,0,2026-06-30
LOAN00016991,APP00027471,CUST0002956,2026-05-21,226000.0,25.73,12,21560.13,Active,209285.69,0,0,0,
LOAN00016992,APP00027475,CUST0004060,2025-06-27,18000.0,22.54,6,3200.28,Closed,0.0,0,0,0,2026-01-02
LOAN00016993,APP00027476,CUST0013257,2025-04-05,58500.0,28.61,36,2439.09,Defaulted,37380.17,206,1,0,
LOAN00016994,APP00027477,CUST0018433,2026-04-20,74500.0,26.06,18,5044.62,Active,84959.51,81,0,0,
LOAN00016995,APP00027478,CUST0022758,2026-04-13,84500.0,27.71,12,8142.77,Written Off,63815.6,209,1,1,
LOAN00016996,APP00027479,CUST0023441,2025-06-20,57500.0,17.95,6,10091.27,Closed,0.0,0,0,0,2025-12-27
LOAN00016997,APP00027480,CUST0014179,2026-03-31,245500.0,28.79,12,23787.21,Active,190509.78,0,0,0,
LOAN00016998,APP00027482,CUST0014063,2026-03-12,25000.0,27.93,18,1715.95,Active,21517.97,0,0,0,
LOAN00016999,APP00027484,CUST0024495,2026-06-24,81500.0,22.6,24,4252.26,Active,81500.0,0,0,0,
LOAN00017000,APP00027485,CUST0022313,2024-07-30,7500.0,28.79,2,3885.49,Closed,0.0,0,0,0,2024-10-09
LOAN00017001,APP00027488,CUST0004156,2025-12-24,54000.0,21.43,2,27725.4,Active,59933.13,0,0,0,
LOAN00017002,APP00027489,CUST0009255,2026-04-06,36500.0,23.23,6,6502.09,Active,29734.51,22,0,0,
LOAN00017003,APP00027490,CUST0001738,2025-07-28,133000.0,24.28,24,7050.46,Active,79888.26,0,0,0,
LOAN00017004,APP00027491,CUST0005625,2026-05-20,243000.0,21.05,36,9161.28,Active,238101.35,0,0,0,
LOAN00017005,APP00027492,CUST0010276,2024-05-25,9000.0,18.26,3,3091.76,Closed,0.0,0,0,0,2024-08-25
LOAN00017006,APP00027494,CUST0004930,2025-06-23,119000.0,20.61,12,11058.28,Closed,0.0,0,0,0,2026-06-30
LOAN00017007,APP00027496,CUST0003267,2024-03-15,60500.0,21.55,6,10726.51,Closed,0.0,0,0,0,2024-09-15
LOAN00017008,APP00027497,CUST0018151,2025-05-22,57500.0,23.76,6,10258.31,Closed,0.0,0,0,0,2025-11-23
LOAN00017009,APP00027500,CUST0005281,2025-07-14,116000.0,27.68,36,4778.14,Defaulted,72772.33,134,1,0,
LOAN00017010,APP00027501,CUST0012802,2025-09-25,81000.0,18.04,6,14219.16,Defaulted,12372.59,212,1,0,
LOAN00017011,APP00027503,CUST0017801,2026-02-16,7000.0,26.83,1,7156.51,Closed,0.0,0,0,0,2026-03-19
LOAN00017012,APP00027504,CUST0003457,2026-05-19,84000.0,28.5,12,8127.07,Active,77867.93,0,0,0,
LOAN00017013,APP00027505,CUST0016589,2026-05-06,19500.0,21.44,2,10012.07,Active,9836.33,0,0,0,
LOAN00017014,APP00027510,CUST0019869,2024-12-19,188000.0,27.35,9,23340.83,Closed,0.0,0,0,0,2025-09-30
LOAN00017015,APP00027512,CUST0017735,2025-12-28,22000.0,28.05,6,3972.42,Closed,0.0,0,0,0,2026-06-30
LOAN00017016,APP00027515,CUST0017334,2025-06-18,49000.0,28.92,36,2051.25,Active,41352.76,49,0,0,
LOAN00017017,APP00027517,CUST0015445,2025-08-10,47500.0,29.54,12,4619.9,Active,8909.45,0,0,0,
LOAN00017018,APP00027518,CUST0002093,2025-09-27,230000.0,26.8,6,41384.86,Defaulted,126170.7,109,1,0,
LOAN00017019,APP00027521,CUST0006473,2026-06-06,22000.0,26.18,1,22479.97,Active,22000.0,0,0,0,
LOAN00017020,APP00027523,CUST0014043,2026-03-30,75000.0,17.6,12,6861.73,Active,71829.32,47,0,0,
LOAN00017021,APP00027524,CUST0020962,2025-01-16,12000.0,27.28,1,12272.8,Closed,0.0,0,0,0,2025-02-27
LOAN00017022,APP00027528,CUST0013350,2026-02-24,157000.0,28.44,24,8652.73,Active,143412.96,26,0,0,
LOAN00017023,APP00027529,CUST0016131,2026-04-27,31000.0,24.11,3,10751.31,Active,10539.57,0,0,0,
LOAN00017024,APP00027530,CUST0009055,2025-02-18,43000.0,23.63,2,22137.12,Closed,0.0,0,0,0,2025-05-05
LOAN00017025,APP00027531,CUST0018327,2026-05-30,48000.0,24.15,6,8572.85,Active,40393.15,0,0,0,
LOAN00017026,APP00027532,CUST0019811,2026-05-06,12500.0,21.42,1,12723.13,Active,0.0,0,0,0,
LOAN00017027,APP00027534,CUST0013748,2026-05-24,36000.0,23.03,3,12463.52,Active,24227.38,0,0,0,
LOAN00017028,APP00027535,CUST0018100,2025-10-05,26000.0,20.88,3,8970.0,Active,18748.43,0,0,0,
LOAN00017029,APP00027539,CUST0006780,2026-03-04,83500.0,24.33,24,4428.5,Active,75125.87,0,0,0,
LOAN00017030,APP00027542,CUST0017251,2024-09-28,19500.0,21.78,3,6737.36,Closed,0.0,0,0,0,2025-01-05
LOAN00017031,APP00027544,CUST0009016,2026-03-24,71000.0,17.1,9,8461.57,Active,48330.55,0,0,0,
LOAN00017032,APP00027545,CUST0022507,2026-01-06,57000.0,17.13,24,2821.77,Active,46668.75,0,0,0,
LOAN00017033,APP00027546,CUST0019117,2026-05-08,6000.0,20.64,12,557.65,Active,5545.55,0,0,0,
LOAN00017034,APP00027547,CUST0010772,2025-09-13,141500.0,21.73,6,25100.37,Closed,0.0,0,0,0,2026-04-02
LOAN00017035,APP00027551,CUST0011667,2026-06-03,3500.0,25.87,6,628.13,Active,3500.0,0,0,0,
LOAN00017036,APP00027552,CUST0002863,2026-01-19,110500.0,20.62,6,19540.0,Active,19209.9,0,0,0,
LOAN00017037,APP00027555,CUST0020098,2026-05-29,14000.0,24.96,6,2506.11,Active,11785.09,0,0,0,
LOAN00017038,APP00027556,CUST0012785,2025-10-12,92500.0,18.76,24,4652.02,Active,67769.53,1,0,0,
LOAN00017039,APP00027558,CUST0008508,2026-03-21,65000.0,15.69,24,3172.98,Active,57939.16,0,0,0,
LOAN00017040,APP00027559,CUST0008302,2026-06-30,26500.0,22.39,18,1746.82,Active,26500.0,0,0,0,
LOAN00017041,APP00027560,CUST0018942,2026-01-03,258000.0,22.78,12,24244.31,Active,157523.94,0,0,0,
LOAN00017042,APP00027561,CUST0021710,2024-05-11,128500.0,28.55,9,16029.45,Active,13570.43,29,0,0,
LOAN00017043,APP00027562,CUST0024938,2024-11-02,39500.0,27.41,6,7119.55,Defaulted,24307.68,164,1,0,
LOAN00017044,APP00027564,CUST0024986,2026-06-27,3500.0,25.1,2,1805.1,Active,3500.0,0,0,0,
LOAN00017045,APP00027566,CUST0009291,2026-06-27,127500.0,29.04,12,12369.48,Active,127500.0,0,0,0,
LOAN00017046,APP00027568,CUST0014863,2026-05-19,299500.0,22.89,18,19815.18,Active,285397.78,0,0,0,
LOAN00017047,APP00027569,CUST0018469,2025-03-11,23500.0,20.63,3,8104.2,Closed,0.0,0,0,0,2025-06-28
LOAN00017048,APP00027572,CUST0018609,2024-10-14,276000.0,23.27,24,14492.06,Active,55263.28,0,0,0,
LOAN00017049,APP00027573,CUST0017730,2025-06-02,53500.0,19.81,24,2717.96,Active,29369.56,0,0,0,
LOAN00017050,APP00027574,CUST0020233,2026-04-21,13500.0,23.08,2,6945.36,Closed,0.0,0,0,0,2026-06-28
LOAN00017051,APP00027575,CUST0004199,2026-05-05,54500.0,16.56,9,6481.02,Active,48771.08,0,0,0,
LOAN00017052,APP00027577,CUST0005026,2024-12-08,19500.0,21.14,2,10008.39,Closed,0.0,0,0,0,2025-03-01
LOAN00017053,APP00027578,CUST0007086,2025-08-22,4000.0,25.88,18,270.5,Active,1968.19,0,0,0,
